"","naMean_EOO","naMean_AOO","naZero_EOO","naZero_AOO","naNA_EOO","naNA_AOO"
"124",56048.6,252,62604.1,264,58887.3,256
"125",58661,256,64075.1,256,55862.8,248
"126",59479.4,256,61207,260,55015.3,252
"127",54775.3,260,58364.7,264,43971.2,256
"128",56804.6,260,61385.2,264,49397,256
"129",64704.4,264,54514.7,260,50295.9,252
"130",55366.5,264,63163.4,260,55268.8,252
"131",58393.3,256,56849,256,54091.7,248
"132",53643.8,256,63510.7,260,56736.1,252
"133",57692.3,260,62544.9,260,58947,252
"134",52614,264,60979,252,46266.8,244
"135",57009.2,260,58485.1,260,51300.4,252
"136",65262,260,62484.1,264,60063.6,256
"137",53219.3,256,51725,264,41899.3,256
"138",63290.4,260,54507.5,264,49009.1,256
"139",50928,260,65012,260,55933.1,252
"140",60616.6,256,59856.6,260,54004.6,252
"141",57260.2,264,59946.8,264,54367.7,256
"142",60412.2,260,53928.3,248,46570,240
"143",60585.2,252,63143.8,260,55513.5,252
"144",52921,264,59086.9,260,45646.8,252
"145",53681.1,256,57470.7,256,50333.6,248
"146",57028.2,252,66311.5,264,62066.5,256
"147",61181.6,260,65312.4,260,56105.8,252
"148",60272.5,256,61475.2,260,52958.9,252
"149",64095.7,260,60324.2,256,54486.1,248
"150",51636.3,256,63481.9,260,57201.7,252
"151",57130.2,264,51519,260,44577.6,252
"152",67425.8,260,61117.9,260,52389.2,252
"153",65078.4,264,63957.8,264,60721.4,256
"154",54335.4,260,62351,260,54591,252
"155",59367.7,260,63924.8,260,53305.8,252
"156",62142.8,248,57138.5,260,49503.7,252
"157",70384,260,50823.7,260,41577.6,252
"158",63014.8,260,59724.2,256,53877.5,248
"159",69896.2,260,56750.6,264,52528.1,256
"160",58633,264,56928.1,260,45196.7,252
"161",65936.4,264,51173,260,44899.4,252
"162",58673.7,264,54754.8,260,48913.9,252
"163",55106.5,264,59262.9,264,49731.5,256
"164",58612.3,264,62785.6,260,56841.6,252
"165",59501.2,260,58913,260,48873.1,252
"166",55398,264,61951.6,260,55063,252
"167",54966.9,252,51799.9,264,44631.4,256
"168",58378.6,256,62168.8,260,55834,252
"169",59416.4,260,65710.6,260,57663.6,252
"170",51382.5,260,61446,264,54757.3,256
"171",61709,264,60993.9,260,57325.7,252
"172",59378.3,260,57657.2,260,51947.7,252
"173",57099.5,260,63317.5,260,58457.5,252
"174",65451.6,260,57529.1,260,49707,252
"175",62573.9,260,58959.8,264,52312.2,256
"176",61331.6,248,58335.3,260,51030.9,252
"177",59212,260,60851.6,256,55343.2,248
"178",58005.9,256,52954.7,252,44840.8,244
"179",59118.6,260,61783.4,260,46612.4,252
"180",57305,260,56379.8,260,50258.8,252
"181",50088.8,260,58917.7,264,54226.3,256
"182",60126.2,252,57729.4,256,48453.3,248
"183",51196.6,256,51671.3,260,47568.9,252
"184",64324.8,256,55844.5,256,47954.9,248
"185",59575.5,260,58979.2,256,50752.3,248
"186",60066.8,260,54676.4,260,52466.3,252
"187",60376.5,260,55558.3,260,48576.6,252
"188",60166.4,260,64686.7,260,58786.4,252
"189",63610.8,264,52191.8,256,43721.3,248
"190",50572.1,260,59304.3,264,45988.9,256
"191",55274.3,264,50439.9,256,42896,248
"192",64259.8,256,55285.9,264,49935.3,256
"193",59739.2,252,57580.1,260,45513,252
"194",62952.8,260,54382.8,260,50304.1,252
"195",59235.1,264,56096.5,260,47747.9,252
"196",60248.6,260,56433.7,260,52133.2,252
"197",55514.2,264,61167.8,264,51066.2,256
"198",65269.8,260,56415.8,256,53057.6,248
"199",58433.9,260,56733.5,256,44949,248
"200",58585,256,60617.8,264,48824.2,256
"201",60806.6,264,51318.7,260,46768.1,252
"202",58936.3,256,61636,256,56315.2,248
"203",56819.2,256,64501.9,256,60077.1,248
"204",62753.1,264,63186.8,264,58438.8,256
"205",55230.6,260,63825.3,264,51439.4,256
"206",60753.3,256,62490.5,256,51138.1,248
"207",60640.8,260,58397,260,54915.4,252
"208",58940.1,252,59355.2,260,51864.3,252
"209",61865.6,260,58140.8,260,46314.8,252
"210",59968.1,264,63853.4,260,58795.3,252
"211",59822.2,256,63926.8,264,60403,256
"212",58078.4,256,64999.9,264,56545,256
"213",64818,260,53719.8,256,50050.3,248
"214",55743.7,264,64231.3,260,60182.6,252
"215",57498.3,256,58356.4,252,49957.3,244
"216",64564,264,53290.7,260,45704.5,252
"217",51250.4,256,58455.5,260,47967.8,252
"218",63763.7,264,54740.1,260,50722.7,252
"219",63507.1,260,55656.4,260,46734.4,252
"220",64832.7,264,59629.7,256,52355.1,248
"221",62458.9,260,58733.8,260,49518.4,252
"222",57320.8,260,56055.8,256,46834.1,248
"223",66140.5,264,57253.2,260,49345.2,252
"224",58166.3,264,58426.8,260,47330.3,252
"225",57821.9,260,59250.4,264,55581.6,256
"226",60992.5,260,58476.2,264,50715.8,256
"227",66956.1,260,54433.1,264,48282.1,256
"228",58442.3,260,51746.3,260,38047.5,252
"229",62651.8,264,52169.7,256,43809.5,248
"230",62985.7,260,64851,260,61151.7,252
"231",55523.6,260,58924.6,252,54463.7,244
"232",59449.2,260,57148.5,260,50104.9,252
"233",60496.2,260,55422.2,260,48268.3,252
"234",59769,252,55257.1,260,46364.3,252
"235",61413.4,264,58325.2,260,53693.8,252
"236",60391.5,252,65261.4,256,61298.2,248
"237",56333.5,260,54778.4,256,50744.3,248
"238",59876,256,61642.1,260,53090.1,252
"239",64677,264,62788.8,264,60615,256
"240",57001.3,252,60411.1,260,52823.7,252
"241",61398.5,256,55034.4,260,47549,252
"242",51337.6,264,56865.7,260,45524.9,252
"243",52542.9,260,55454.5,256,47264.7,248
"244",70863.5,264,52378,256,49375.6,248
"245",57242,256,63601.9,260,57085.3,252
"246",59790.1,260,57320.5,260,49332.1,252
"247",57364.5,260,51026.2,260,43406.1,252
"248",55513.4,264,58378,264,54082.1,256
"249",59596.5,260,51713.9,256,45823.3,248
"250",60584.1,252,54071.7,260,50600.1,252
"251",57481.2,260,63610.1,264,56410.5,256
"252",63377.3,264,61989.5,264,58290.4,256
"253",64555,260,63077.7,252,50833.3,244
"254",57351.5,264,49818.4,264,42506.5,256
"255",62401.8,260,63255.1,256,58714.9,248
"256",56972.6,260,60187.2,264,50658.8,256
"257",59367.7,264,60515.4,264,51002.9,256
"258",60872.3,264,55268.2,260,51295.9,252
"259",58310.9,256,57068,260,49921.3,252
"260",54278,260,61074.6,264,55497.7,256
"261",60340.3,256,51408.2,256,46034,248
"262",65149.3,256,53116.1,252,44611.8,244
"263",55888,264,58354.4,256,48860.2,248
"264",60597.5,260,63312.2,260,59417,252
"265",64614.2,260,50415.2,264,43720.1,256
"266",58821.4,260,61302.4,264,53617.7,256
"267",60876.9,260,59316,260,50542.8,252
"268",60765.9,256,55711.9,256,46084.5,248
"269",66914.6,256,65990.3,260,61848.5,252
"270",62912,264,52840.5,260,43990.1,252
"271",51966.2,256,59380,260,54951.7,252
"272",64965.8,256,56681.4,264,48415.1,256
"273",55234.1,256,57197.7,260,51614.6,252
"274",69762.8,260,62602.6,260,57295.6,252
"275",61012,260,60823.7,264,55747.2,256
"276",50678.3,256,60620.1,260,52550.7,252
"277",58853.7,256,59366.1,256,52499.4,248
"278",67803.4,260,62721.8,260,49934.2,252
"279",61398.5,248,50116.4,264,46538.2,256
"280",60715.6,264,56827.8,260,46417.8,252
"281",61859.6,252,57637.9,256,52410,248
"282",70560.4,252,63622.2,256,56359.8,248
"283",62893,264,63829.6,264,56961,256
"284",61325.1,260,50130.8,264,42965.2,256
"285",63079.5,264,59144.1,264,50794.5,256
"286",50660.6,260,62289.9,260,56664.9,252
"287",72371.1,260,62520.8,260,55926.4,252
"288",61388.3,256,57627,260,51190.9,252
"289",58663.7,264,57583.1,264,50477.7,256
"290",54734.3,256,62188.3,264,59409.4,256
"291",53233.2,260,61485,252,56666,244
"292",61376.7,260,52431.2,260,46998.4,252
"293",61002.8,264,58032.8,264,53542,256
"294",52760.2,264,52643.4,264,48414,256
"295",61673.2,256,61649.2,264,55178.6,256
"296",62948,264,58104.4,256,53271.7,248
"297",64328.4,264,57312.8,264,51429.9,256
"298",57506.8,256,54864.3,264,46269.8,256
"299",68827.6,256,62164.4,252,49691.8,244
"300",56740.2,264,57582.6,260,50637.9,252
"301",60742.4,260,55376.5,256,46673.4,248
"302",54528,264,60368.5,252,49676.4,244
"303",56645.1,256,57868.2,260,52075.9,252
"304",60098.1,264,60906.8,260,57358,252
"305",54382.7,256,58513.8,256,54332.9,248
"306",56511.5,252,64099.1,256,57002.8,248
"307",57631,252,63353.5,260,58297.2,252
"308",64721.3,256,60931.1,256,54788.8,248
"309",60326.1,264,57591.6,264,43327.3,256
"310",51805.6,260,53528.1,264,42531.5,256
"311",51898.1,260,52663.7,260,43744.8,252
"312",55290.4,260,57491.8,260,50134.8,252
"313",53947.8,264,63793.7,256,58539.9,248
"314",58430.8,256,52716.7,260,48027.6,252
"315",57785.6,256,60168.2,264,57868.5,256
"316",55757.3,264,56592.6,260,47573.1,252
"317",62647.9,260,56081.6,260,51492.2,252
"318",58540.7,264,57961.8,264,49463.5,256
"319",61792.2,264,55317.9,260,47321.5,252
"320",60997.6,260,56891.6,256,49457.9,248
"321",54216.9,260,65235.4,260,61227.2,252
"322",62980.6,264,63908.4,260,57604.3,252
"323",58017.7,256,59166.9,260,51799.7,252
"324",52899.8,260,64623,256,54136.6,248
"325",56269.1,256,58310.4,264,52278.3,256
"326",59864.8,256,67143.6,264,61608,256
"327",57176.6,256,54700.4,264,43762.5,256
"328",55383.8,264,61539.6,260,53082.9,252
"329",63574.5,260,63355.5,260,56947.3,252
"330",66323.1,260,60298,252,53802.2,244
"331",63573.4,264,58169.2,256,55795.2,248
"332",58088.3,264,50724.7,260,44473.3,252
"333",53570.6,260,53108.2,252,45659,244
"334",60460.9,260,62372.9,260,51523.2,252
"335",66468.2,264,60717.9,260,56779.2,252
"336",64021.4,264,62624.8,264,55024.9,256
"337",63781.1,256,53517.5,264,45683.7,256
"338",45812.6,252,55842.8,264,46074.4,256
"339",50115.9,260,58664.3,264,50253.9,256
"340",68502.6,264,55051.6,260,48015,252
"341",61799.9,264,58646.1,260,50681.1,252
"342",61873.6,264,52736.4,260,43120,252
"343",63285.5,256,48860,256,43506.1,248
"344",60123.8,260,62793.4,264,58852,256
"345",60855,260,63783.1,260,59531.3,252
"346",50171.2,256,56833.2,256,48956.1,248
"347",60351.3,252,58563.2,256,51004.2,248
"348",57532.2,252,56807.5,260,51761.2,252
"349",56970,260,51794.4,260,47872.8,252
"350",51743.3,252,52111.9,264,45526,256
"351",58468.4,256,60799.9,264,55076.8,256
"352",63472.1,260,62007.2,264,60596.4,256
"353",62248.5,264,56962.1,260,49867.7,252
"354",59225.9,264,59609,260,53690.5,252
"355",48959.2,256,63387.5,264,57713,256
"356",62327.5,256,63559.7,260,51051.9,252
"357",56083.7,260,60665.6,260,53851.8,252
"358",62622.2,260,58840.8,264,53353.5,256
"359",54356.8,256,54258.9,260,49876.9,252
"360",62144,260,54276.9,248,48964,240
"361",58635.6,264,61073.9,256,56089.1,248
"362",57820.7,260,61775.1,264,57980.3,256
"363",62063.4,264,57072.1,252,51319.5,244
"364",58004,260,58333.9,260,51793.5,252
"365",49871.7,260,64533.5,264,58218.4,256
"366",62383.6,264,51516,264,46434.5,256
"367",52600,264,61449,260,55038.2,252
"368",65632.2,264,61046.2,264,54812,256
"369",58446.1,264,59623.3,260,53050.8,252
"370",67611.7,260,51173.1,256,46805.1,248
"371",60944,264,59467,260,54522.3,252
"372",61062.5,256,59708.5,260,53177.5,252
"373",55590,256,57266.8,260,50168.9,252
"374",43386.5,252,58604.6,260,55246.6,252
"375",58492.2,256,56494.6,264,47838.3,256
"376",53873.4,264,63300.6,260,55344.8,252
"377",61084.4,264,59465.2,260,47116.1,252
"378",57338.3,260,59254,256,55277.7,248
"379",55573.7,260,60277.7,256,56735.9,248
"380",57859.1,256,57389.9,260,52433.9,252
"381",65525.3,260,58278.1,260,52257.2,252
"382",59360.8,264,61758.4,260,46940.2,252
"383",53312.9,260,65028.4,264,53598.7,256
"384",59669,260,51681.6,260,43128.2,252
"385",57741.7,264,57080.3,256,48622,248
"386",50068.5,248,58955.7,264,50387.3,256
"387",60582.3,260,51981.7,256,49231.5,248
"388",63258.8,260,52087,260,45944.6,252
"389",63683.7,260,55006.8,260,47449,252
"390",59936.9,260,45257.2,260,35976.8,252
"391",58499.2,260,55198.4,260,52737.6,252
"392",55374.3,260,54742.8,260,46916.6,252
"393",49203,256,58941.4,260,50823.6,252
"394",64277.3,260,60476.4,264,54953,256
"395",60989,260,59499.9,260,54638.4,252
"396",66233.7,264,57643.1,264,48150.8,256
"397",49825.4,260,60924.6,256,53460.3,248
"398",57325.2,256,57804.2,260,52430.4,252
"399",57551.4,260,52357.3,264,47164.5,256
"400",56660.9,260,54898.6,260,47348.8,252
"401",58135.6,264,54090.1,260,44258.6,252
"402",63630.7,260,55679,260,49798.3,252
"403",57082.5,264,52684,256,44311.3,248
"404",51164.6,252,53889.7,260,47586.6,252
"405",62124.6,260,59778.2,260,55657.1,252
"406",63016,264,59221,256,53361.8,248
"407",65051.8,256,59673.2,264,54822.2,256
"408",63504.7,264,54699.8,260,42228.1,252
"409",52775.4,252,48053.5,256,40176.9,248
"410",65240.4,256,61238.9,256,52269.6,248
"411",65345.1,260,54842.7,260,47087.1,252
"412",58042.6,256,53603.3,264,46969.7,256
"413",59643.6,264,56441.1,252,52420.3,244
"414",55923.1,256,61642.8,256,53332,248
"415",49376,264,53895,260,44141.2,252
"416",66196.1,264,52962.2,256,47000.4,248
"417",61890.9,252,57137.6,260,48747.4,252
"418",70099.1,260,58194.7,260,48081.1,252
"419",56398,260,51715.5,260,50328.3,252
"420",64325.3,252,59529.5,252,52221.4,244
"421",62247.5,260,62004.3,264,54319.5,256
"422",54809.6,256,60179.7,260,53337.9,252
"423",62692.8,256,57906,252,49071,244
"424",55204.2,256,53185.5,260,42145.2,252
"425",47811.2,260,60418.3,256,53468.6,248
"426",56576.7,252,50052.4,256,43025.9,248
"427",59741.5,264,61824,264,54946.6,256
"428",69537.6,264,59580.8,256,57039.8,248
"429",58647.3,264,55925.9,260,52073.9,252
"430",54471.2,264,59906.5,260,57994.1,252
"431",50225.8,256,60132.7,260,54252.5,252
"432",57003.5,260,62927,256,51566.9,248
"433",50246.1,260,58174.6,260,53857.9,252
"434",50531.8,260,60929,252,54260,244
"435",54286.8,264,51847.2,260,47591.6,252
"436",51274.7,256,62553.1,264,48625.6,256
"437",58617.9,260,63045.5,260,55661.9,252
"438",50674.3,260,61680.5,260,55152.8,252
"439",49734.6,260,56952.2,260,53273.8,252
"440",61988.4,260,62887.8,260,57457.7,252
"441",48848.1,260,59489.3,256,50978.7,248
"442",63349,256,57754.4,260,48729.1,252
"443",63328.3,264,58597.9,256,50629.4,248
"444",55428.8,256,52324.5,260,39163.8,252
"445",62379.2,256,62486.8,256,54942.9,248
"446",62459.8,260,59457.8,264,54659.3,256
"447",59619.1,252,54810.8,264,42282.4,256
"448",58610.5,260,57094.3,260,48559.5,252
"449",63589.8,264,56572.8,248,47386.1,240
"450",66475.2,260,54383.2,256,47340.4,248
"451",61095.2,264,58828.4,260,50637.1,252
"452",68247.7,264,55482.6,264,48003.5,256
"453",61557.2,260,62863.2,260,57288.5,252
"454",60991.9,260,59819.8,256,55509,248
"455",54213.2,260,55952,256,50630.4,248
"456",72374.7,260,54085,252,48496.6,244
"457",63100.8,260,58943.8,260,52159.8,252
"458",60063.8,264,56661.3,256,49664.9,248
"459",58484.7,260,55114.8,256,46107.3,248
"460",56659.7,260,60002.9,260,46880.3,252
"461",53494.6,260,55758.5,260,49118.9,252
"462",60443.5,260,48199.7,264,41406.1,256
"463",56115.4,260,61486.5,260,58393,252
"464",62282.6,256,60743.5,252,58158.3,244
"465",57522.2,252,60531.9,260,49439.3,252
"466",61587.7,260,63983.2,260,53623.7,252
"467",51849.7,264,64462.2,260,56895.6,252
"468",61699.2,256,58920.6,256,49127.2,248
"469",55115.8,260,63898.3,260,52298.7,252
"470",49210.5,256,59855,256,54375.5,248
"471",54641.8,260,56101.8,260,46242.3,252
"472",62662.1,260,61163.8,256,52957.2,248
"473",63872.6,260,53245.1,256,47551.7,248
"474",54227.4,260,63804,260,54529.4,252
"475",54162.3,256,59635.7,260,52905.4,252
"476",61853.5,264,58474.9,260,51670.7,252
"477",56951.5,264,60340.2,256,56933.1,248
"478",60233.7,260,63281.1,248,59249.4,240
"479",65405.6,260,65634,260,61332.6,252
"480",60770.2,260,60936.6,260,54634,252
"481",58116.9,264,60483.1,256,53780.4,248
"482",52048.6,264,58090.9,260,49114.8,252
"483",58742.9,260,61376.2,260,57382.1,252
"484",47969.4,264,55334.7,264,51097,256
"485",57306.3,260,59648,260,52137.9,252
"486",66952.1,256,66126.3,264,58841,256
"487",64287.9,256,52328.2,264,47710.1,256
"488",56120.5,252,60420.3,264,53547.5,256
"489",50461.7,264,59992,256,52460.8,248
"490",61378.1,260,54505.6,260,51853.8,252
"491",63268.5,264,58755.5,260,50591.4,252
"492",56244.1,256,62423.1,260,53188.3,252
"493",55208.6,260,62434.2,264,57469,256
"494",55341,260,58813.1,264,51462.4,256
"495",56620.8,260,59448.8,260,52120.3,252
"496",53851,256,62869.9,264,54833.3,256
"497",68530.3,264,60563.6,256,52499.7,248
"498",61610.8,264,65977.6,260,64435,252
"499",62892,264,54546.9,264,44442.3,256
"500",53214,260,61878.7,260,54462.4,252
"501",57021.7,260,60876.5,260,48891.1,252
"502",64196,256,60659.3,260,54067.4,252
"503",61129.7,264,58130.8,256,52121.5,248
"504",65181.5,260,65356.2,264,60358.6,256
"505",59646.4,256,63861.5,260,54059.5,252
"506",65133.7,260,60337.2,252,53642.5,244
"507",54632.8,260,59414,264,47817.1,256
"508",63450.3,260,61972.4,264,54451,256
"509",67565.7,260,57771,260,50378.5,252
"510",61768.1,260,54824.6,252,48137.7,244
"511",57128.5,256,53688.2,260,46533.3,252
"512",58814,264,57600,260,50225.5,252
"513",64525.4,260,64864.5,264,56320.8,256
"514",56471,260,55362.4,264,46141.2,256
"515",53560.8,256,54139.3,264,48924,256
"516",61591.5,264,60447.4,260,56387.5,252
"517",46887.3,260,58327.1,264,53127,256
"518",45783,264,61231.8,256,54178,248
"519",60921.6,260,53339.8,260,47664,252
"520",67091.1,260,54392.8,260,49827.9,252
"521",60820.5,252,62016.6,260,58791.3,252
"522",48183.3,264,59881.1,256,48377.1,248
"523",49086.7,256,63826.7,260,55476.9,252
"524",62469,260,53415.4,256,44476.5,248
"525",52639.7,264,64710,260,60702.5,252
"526",64957.6,256,63360.9,264,60082.3,256
"527",55054.3,256,53194.2,264,46539.2,256
"528",56023.6,264,64469.5,260,58287.4,252
"529",59689.9,260,57515.2,256,52791.5,248
"530",68149.5,260,50233.7,260,47071.2,252
"531",50184.4,260,56112,256,50406.6,248
"532",59330.5,256,57037.6,264,50288.2,256
"533",58171,260,58734.1,260,52223.6,252
"534",59840.5,260,60147.4,256,54359.6,248
"535",49867.1,256,63188.7,256,57527.5,248
"536",62609.4,256,64060,256,61410.3,248
"537",54116.5,260,56245.6,256,48652.4,248
"538",54901.8,256,56276.7,264,49550,256
"539",68756.7,264,57348,260,50270.8,252
"540",64510.5,260,57667.3,260,50964.2,252
"541",62562.9,256,61614.6,260,50900.6,252
"542",60752.4,260,65398.2,260,56216.1,252
"543",65223.9,260,57914.2,260,49717.1,252
"544",59260.5,264,64127.7,260,54292.2,252
"545",61859.6,260,62480.4,260,56004.7,252
"546",53413.1,264,57184.8,264,51063.8,256
"547",64760.8,264,57567.4,260,47681.6,252
"548",60585.3,256,53970.1,248,44255.4,240
"549",55121.7,264,58327.8,252,50408.8,244
"550",57545.5,256,56466.4,264,50319.1,256
"551",58460.1,260,56289.9,264,49595.7,256
"552",59311.6,260,57741.9,260,52289.2,252
"553",55410.5,260,63036.9,260,60264.5,252
"554",63452.9,264,64909.4,264,58975,256
"555",61596.1,260,56021.7,264,49132.1,256
"556",48605.9,260,61501.5,256,52906.5,248
