"","naMean_EOO","naMean_AOO","naZero_EOO","naZero_AOO","naNA_EOO","naNA_AOO"
"425",340075.2,4780,317944.1,948,218771.1,64
"426",277765.3,4696,252178.9,944,140726.8,64
"427",271013.8,4736,259332,944,141735.6,64
"428",289022.8,4704,259965.7,944,160654.8,64
"429",339244.8,4772,330500.1,936,247821.7,64
"430",277835.8,4700,256323.7,940,149847.8,64
"431",305207.1,4716,321595.9,944,258701.9,64
"432",273286.7,4764,253049.4,944,150660.4,64
"433",317611.8,4784,309090,956,206964.4,64
"434",267473.7,4820,254421.1,944,151624,64
"435",327127.7,4708,319566,960,201404.2,64
"436",330913.8,4780,328556,928,244844.3,64
"437",343181.5,4720,325261.1,948,230294.1,64
"438",285483.8,4752,255872,944,154771.6,64
"439",287872.1,4772,251957.5,944,174214.1,64
"440",286225.7,4840,263385.6,940,164228.4,64
"441",325408.5,4748,296469.5,940,231147.7,64
"442",279077.7,4752,267512.5,940,162217.6,64
"443",316478.7,4752,297402.2,932,204101,64
"444",263885.9,4780,255634.5,944,153572.2,64
"445",274693.6,4784,257807.8,940,151183.4,64
"446",313622.4,4608,257472.4,944,188394.8,64
"447",288945,4640,299481.1,956,212583.5,64
"448",309384.8,4664,269182,948,197797.1,64
"449",272487.2,4792,253172.5,944,172766.8,64
"450",267432,4744,266090.2,944,196220.7,64
"451",306416.6,4720,267722.3,948,199111.2,64
"452",342652.6,4768,344485.3,952,233354.8,64
"453",277527.8,4816,252542.3,940,138229.3,64
"454",274563.4,4712,274435,944,180159.2,64
"455",290770.5,4728,297060.1,956,191366.3,64
"456",328710.6,4736,310993.2,936,226366.2,64
"457",289770,4688,287684.5,944,205972.2,64
"458",257025.4,4696,256066.6,944,143730.4,64
"459",358441.4,4736,328480.1,940,255186.3,64
"460",316252.6,4772,282071.8,952,199447.2,64
"461",348494.8,4728,310554.3,944,231997.1,64
"462",338898.9,4664,302548.5,948,236923.2,64
"463",272282.6,4776,255915.4,940,147569.2,64
"464",281760.2,4772,253250,940,130566.9,64
"465",277709.1,4784,257357.5,940,165018,64
"466",338202.2,4704,316799.1,956,222625,64
"467",264999.3,4816,277212.7,940,176352.7,64
"468",288131.2,4732,256632.4,944,159400.5,64
"469",275512.7,4768,262009.2,936,179230.5,64
"470",282612.3,4780,264937.7,944,170537.8,64
"471",313109.8,4740,310065.6,956,224423.4,64
"472",316146,4716,301407.6,924,224553.5,64
"473",352168.6,4716,322834.1,952,240213,64
"474",277999.2,4768,253529.8,944,150872.5,64
"475",305982,4748,256315.9,944,157196.7,64
"476",297480.3,4776,273551,944,183403.6,64
"477",334935,4756,325638.8,928,228463.2,64
"478",290472.8,4680,305886.3,940,234276.2,64
"479",348744.7,4816,330296.1,948,244608.7,64
"480",289303.8,4780,279843,944,190519.2,64
"481",272575.7,4740,252190,940,145414.8,64
"482",374901.1,4748,347676.3,932,224806.2,64
"483",285087.9,4748,261130.2,940,147332.3,64
"484",365648.1,4788,349857,940,239520.6,64
"485",292403.6,4792,274207,944,192503.6,64
"486",276000.1,4828,264971.2,940,188858.3,64
"487",283050.1,4824,252271.3,944,149895.7,64
"488",328476.3,4772,313157.3,920,212680.1,64
"489",272792.5,4764,252036.4,944,147563.7,64
"490",303686,4772,315407.1,932,237745.3,64
"491",258552.1,4744,252639,944,154838.6,64
"492",271950.5,4720,253131.2,936,180237.7,64
"493",307524.3,4764,307313.4,960,201731.7,64
"494",284883.4,4740,255711.9,940,193431.6,64
"495",377879.9,4800,336430.7,936,282155.6,64
"496",310442.3,4752,317857.6,928,236152.1,64
"497",262956.9,4776,254718.2,940,138873.7,64
"498",322362.7,4756,312700.3,940,214809,64
"499",305119.1,4740,318768.9,936,243965,64
"500",275705,4676,253823.4,944,180430,64
"501",278077.6,4804,252485.5,944,147038.8,64
"502",332085.2,4700,292198.3,936,217982.6,64
"503",279658.8,4788,257070.7,940,153878.2,64
"504",292562.9,4720,254844.6,944,152981,64
"505",284967.5,4692,257748.9,944,156998.7,64
"506",274545.5,4712,256925,936,173786.6,64
"507",260915,4688,255786,944,173900,64
"508",283963,4716,254988.8,940,148127.2,64
"509",274904.9,4716,255732.9,944,143162.7,64
"510",315190.6,4712,282557,940,173709.2,64
"511",330816.1,4800,289066.1,944,226772.4,64
"512",349160.7,4716,329451.3,944,250907.9,64
"513",331687.2,4764,299934.9,948,219254.3,64
"514",282640.1,4800,283690.3,940,183968.8,64
"515",287768.2,4716,252650,936,162143.1,64
"516",313159.1,4788,330423.4,952,255785.8,64
"517",343692.1,4776,347937.9,948,245019.4,64
"518",308906.7,4696,292353.8,960,223618.6,64
"519",338744.4,4804,339296.2,944,221860.2,64
"520",294526.3,4792,257768.4,944,144084.9,64
"521",290521.5,4836,256139.5,944,143141.4,64
"522",300730.7,4828,279086,936,199482.2,64
"523",369280.4,4772,318262.5,952,222599.1,64
"524",333738.1,4772,298643.4,952,220027.1,64
"525",313311.9,4772,265457,928,180825.1,64
"526",313671,4764,265815.5,944,175615.7,64
"527",282498.2,4816,271425.7,940,174772,64
"528",340592.4,4780,292910.7,932,220344.1,64
"529",337885.5,4736,336104.4,944,228806,64
"530",255939.8,4716,252340.4,944,172065.2,64
"531",294987.4,4708,275027.5,936,191149.3,64
"532",275594.1,4688,258377.4,944,156871.6,64
"533",309130.5,4696,308319.6,940,206499.8,64
"534",345789.8,4792,338323.6,940,220954.7,64
"535",270911.3,4756,252204.1,944,142017.1,64
"536",284819.7,4732,264679.5,936,201994.9,64
"537",281849.9,4740,273857.5,936,191658.2,64
"538",277287.8,4732,272217,944,187991.7,64
"539",339580.8,4680,324422.2,956,238361.5,64
"540",265299.4,4796,255300.4,944,150482.1,64
"541",274757.3,4756,277712.3,944,171594.2,64
"542",273921.2,4784,252185.7,940,162141.4,64
"543",286554.9,4716,256334.7,944,160403.2,64
"544",260599.7,4772,260294,944,156727.7,64
"545",296385.7,4772,261068.1,944,178515.4,64
"546",272460.7,4788,256376.7,944,165021.1,64
"547",299055.5,4820,281773.4,944,210870.1,64
"548",267754.1,4732,253941.9,940,143499.5,64
"549",298365.3,4756,298371.8,960,222433.2,64
"550",327374,4740,298798.8,932,191148.8,64
"551",270610.2,4788,253383.4,944,139451.4,64
"552",351044.9,4756,335460.5,956,265964.6,64
"553",328228.3,4844,278112,952,193035.6,64
"554",281874.9,4796,254817.8,940,165229.7,64
"555",277879.2,4748,282430.4,944,201087,64
"556",301273.9,4796,273657.2,944,193692.8,64
"557",287185.4,4696,264837.4,940,188624.8,64
"558",285652.6,4792,257149.4,940,152948.8,64
"559",343676.1,4784,332946.6,936,236079.4,64
"560",288253.4,4780,292045.7,940,209781.5,64
"561",331988.8,4756,305351.5,952,230992.5,64
"562",276463.9,4720,258543,944,189676.7,64
"563",352519.8,4792,339313.9,928,229196.5,64
"564",292127.1,4788,272719.2,944,190828.5,64
"565",263647.7,4728,257473.7,936,169008.3,64
"566",288378.4,4768,252091.7,940,152756.3,64
"567",291985.5,4756,252281.6,944,157667.4,64
"568",265361.1,4756,255637.6,940,157444.1,64
"569",291605.4,4800,254181.3,940,149624.2,64
"570",272667.3,4764,256154.6,944,161574.9,64
"571",300929.4,4776,274861.3,940,179975.8,64
"572",278980.4,4784,281543.6,944,197366.3,64
"573",271637.7,4824,267930.1,944,185912.5,64
"574",277054.2,4724,252293,944,131090.4,64
"575",282467.8,4724,255835.1,944,151637.6,64
"576",361261.4,4728,329216.7,936,248277.6,64
"577",291145.4,4784,293481.6,944,188296.1,64
"578",358177.6,4856,347456.9,948,239917.8,64
"579",314733.4,4756,291886,932,215085.8,64
"580",280215.3,4780,257519.1,944,155167.9,64
"581",336949.9,4760,327064.7,956,259921.9,64
"582",278798.7,4712,255240,944,150228.7,64
"583",304493.9,4788,325518.8,940,252528.4,64
"584",261454.6,4768,254988.2,944,173126.9,64
"585",276867.3,4804,252891.6,944,170908.4,64
"586",274354.3,4728,253642.1,936,147654,64
"587",309207.5,4712,309771.2,944,234135,64
"588",341872.1,4784,323091.7,936,242138.2,64
"589",271680.5,4772,260598.4,944,171337.1,64
"590",340712.8,4728,309282.8,932,203932.8,64
"591",259577.1,4736,257478.6,944,156662.8,64
"592",277164.2,4812,253919.1,944,138460.5,64
"593",282714.7,4776,253802.7,940,144370.7,64
"594",297099.3,4784,293635,948,201260.1,64
"595",269013.3,4756,297893.3,944,213098.5,64
"596",283645.7,4716,270837.7,944,179619.8,64
"597",284825,4772,254646.1,944,178870.3,64
"598",285214,4720,261779.2,944,170512.4,64
"599",305447.2,4716,314386.3,948,242860.2,64
"600",267736.2,4780,252739.3,940,141810,64
"601",315455.6,4696,274411.9,944,182927.5,64
"602",262878.8,4692,253504.9,944,181946.8,64
"603",334798.6,4768,324234.7,944,249146.9,64
"604",293861.9,4732,252274.7,940,134102.5,64
"605",289180.4,4784,258968.8,944,175715.9,64
"606",330622.9,4844,321235.1,956,255851.5,64
"607",278406,4672,252433,944,146669.8,64
"608",273198.5,4772,257119.4,944,191798.6,64
"609",279467.9,4720,254026.1,944,156899.5,64
"610",275047.9,4752,272611.2,944,182712.3,64
"611",276441.3,4756,289015.5,948,190678.4,64
"612",283911.7,4780,255970.4,944,137137.3,64
"613",335268.8,4748,314121.6,960,208961,64
"614",265865.7,4784,253740.7,944,149156.8,64
"615",270637.2,4764,257114,944,157464.4,64
"616",295290.6,4760,279345.9,932,212136.3,64
"617",271339.4,4768,252324.4,940,149577.7,64
"618",283370.8,4768,262298.5,944,161197.2,64
"619",299625.4,4768,253816.9,944,175708.3,64
"620",259708.9,4812,257366.9,940,173885.4,64
"621",287279.1,4776,255976.4,940,135194.1,64
"622",280150.9,4724,259826.3,940,186052.3,64
"623",275986.7,4768,252847.3,944,135021.1,64
"624",334990.6,4736,290295.2,936,225265.9,64
"625",279460.8,4716,257480.2,944,180620.5,64
"626",349939.1,4740,318843.7,944,217221.6,64
"627",315766.9,4784,305015.1,932,232580,64
"628",352233.7,4776,344433.6,924,241558.2,64
"629",281817,4760,281616.3,944,194657.9,64
"630",323473.2,4788,318102.2,948,241914,64
"631",281691.1,4776,277606.8,940,216343.8,64
"632",282575.7,4760,270249.5,940,212352.9,64
"633",300913.8,4696,281760,952,211611.8,64
"634",281393.7,4744,253211.3,944,146606.1,64
"635",277025.2,4756,268418,944,196408.6,64
"636",280092.6,4828,261727,944,155779.5,64
"637",279662.9,4820,256668.3,944,165536.7,64
"638",289010.6,4740,302901.6,948,221738.3,64
"639",294008,4752,262396.8,932,173074.8,64
"640",319748.3,4764,293697.5,964,237012.8,64
"641",289550.1,4780,270008.3,952,189193.3,64
"642",315359.7,4780,307604.7,948,228777,64
"643",327422.9,4684,273691.5,944,195314,64
"644",349761.1,4740,317617.4,956,223936.9,64
"645",283335.9,4804,255163.3,944,168904.2,64
"646",253464.5,4748,252561.8,944,141596.2,64
"647",338845.5,4716,305700.8,956,233686.6,64
"648",294072.3,4728,259559,936,179813.7,64
"649",337343.9,4752,314133.5,948,222222.1,64
"650",319291.3,4716,276665.2,964,195987.6,64
"651",275201.9,4772,255565,944,157478.1,64
"652",345588.1,4780,310021.5,936,231863.4,64
"653",266067.3,4760,273245.6,956,202278,64
"654",277987.4,4784,281542.1,940,184262.9,64
"655",350813,4752,335676.3,936,243170.9,64
"656",292520.2,4744,292846.5,940,220693.9,64
"657",283719.6,4720,258058.8,944,135641.7,64
"658",316278.4,4788,279077.6,948,187338.5,64
"659",265161.9,4808,285216.2,928,195210.2,64
"660",279065.4,4736,252048.3,940,149540.9,64
"661",348110.3,4736,331958,948,275696.6,64
"662",270145.1,4812,262635.8,944,173139.3,64
"663",280437.2,4764,252330.9,944,150756.2,64
"664",300108.6,4780,297594.1,932,196119.1,64
"665",342685.5,4748,325963.8,936,257382.3,64
"666",270432.4,4872,253512.9,940,141653.3,64
"667",330035.5,4752,294933.3,960,202517.4,64
"668",271659.3,4752,252325.4,944,143780.3,64
"669",266200,4828,255991.6,944,147868.8,64
"670",280584.5,4816,253636.1,944,159272.1,64
"671",284346.2,4720,262504.4,940,151090.1,64
"672",266686.9,4780,275833.8,948,183940.3,64
"673",271015.1,4768,252352.7,940,152212.7,64
"674",283070.7,4780,262026,940,193470.7,64
"675",301528.1,4732,323036.2,948,257986.4,64
"676",353319.1,4800,323449,940,252353.1,64
"677",278271.3,4748,252217.9,944,149142.2,64
"678",294824.4,4760,268384.8,940,166965.5,64
"679",345303.4,4668,321773.7,956,238310.8,64
"680",308436.6,4744,268095.2,944,194838.1,64
"681",262925.1,4808,276971.4,944,176293.7,64
"682",276018,4796,253939.3,944,138293,64
"683",289896.4,4760,271955.4,944,168843.3,64
"684",288230.3,4784,276265.1,940,166867.6,64
"685",334133.4,4736,329700.4,932,237184.7,64
"686",269227.9,4720,257422.1,944,187098.4,64
"687",257913.7,4784,252359.4,940,145678.5,64
"688",356609.7,4780,350148.4,932,231411.6,64
"689",293947.7,4780,281957.9,940,206935.8,64
"690",267305.8,4684,259144.9,944,161242.3,64
"691",283591.8,4796,268500.4,936,168608.8,64
"692",269756.2,4756,253589.9,944,143818.7,64
"693",286412.9,4784,253745,940,144312.8,64
"694",321806.4,4756,331053.6,936,243861.7,64
"695",281999.7,4800,289498.5,940,200881.8,64
"696",278690.4,4796,264998.6,936,161088.1,64
"697",274423.7,4748,252244.5,944,152743.5,64
"698",281170.3,4788,252550.2,944,156338.8,64
"699",288631.9,4788,292389.4,936,192026.3,64
"700",351483.9,4776,328888.5,944,244992.2,64
"701",267712,4740,256774.3,940,175000.2,64
"702",283694.2,4784,258796.8,940,191740.6,64
"703",294967.6,4736,267009.1,940,172369.8,64
"704",321908.7,4796,303069.9,940,225654.1,64
"705",351889.9,4716,326625.4,928,248268.9,64
"706",293650.8,4756,288681.6,948,221529.9,64
"707",294819.2,4784,280699.5,940,195021,64
"708",362308.9,4756,330191.1,960,244994.7,64
"709",284457.3,4824,262896.4,944,164084.9,64
"710",282044.2,4764,257041.9,944,179080,64
"711",310463.6,4736,284141.5,948,186508.8,64
"712",320556,4732,321783.3,956,216738.4,64
"713",274839,4808,254911.9,944,145588.1,64
"714",272365.4,4784,254754.6,940,145806.3,64
"715",280364.9,4784,263686.3,936,187455.5,64
"716",369311.4,4784,333811.1,940,257570.1,64
"717",272743.5,4752,255846.2,940,161919.5,64
"718",259617.3,4772,276667.3,944,196423.8,64
"719",266339.6,4752,257210.1,944,154139,64
"720",276995.5,4724,260706.5,944,148304.1,64
"721",358471.2,4756,290357,932,199165.3,64
"722",294984.2,4680,256866.3,940,169427.3,64
"723",327505.1,4804,323597.5,948,236382,64
"724",271134.5,4796,267251.2,944,168227.9,64
"725",290993.9,4708,257657.5,940,159055.7,64
"726",281083,4764,260499.6,944,160547,64
"727",315130,4740,267900.2,948,188749.8,64
"728",282980.7,4744,254122,940,153416.9,64
"729",352472.5,4784,311208.6,956,220386.8,64
"730",283814.5,4784,255994.8,944,176913,64
"731",293714.5,4784,255351,944,160343.8,64
"732",311443.7,4732,295443.5,940,219985,64
"733",278789.4,4744,255281.5,944,144833.2,64
"734",273866.1,4700,254316.4,940,196062.1,64
"735",303496.5,4820,279795.6,944,199233.1,64
"736",303950.4,4748,293619.7,948,206865.9,64
"737",286295.1,4768,253760.9,944,141449.2,64
"738",293882.7,4740,269911.4,932,201583.3,64
"739",331918.1,4708,286014.9,944,191665.4,64
"740",303680,4740,304686.4,952,232602.3,64
"741",279105.2,4780,255680.7,940,156723,64
"742",279739.6,4760,283695.6,944,185056.9,64
"743",277167.9,4736,268241.2,944,195227.8,64
"744",298203.9,4764,277903.1,948,192157.4,64
"745",282326.4,4740,256939.5,944,152010.5,64
"746",273260.2,4780,255878.9,944,155115.1,64
"747",326866.7,4812,325963.6,940,262701,64
"748",296975.8,4772,259438.5,944,149664.8,64
"749",259296.3,4756,252339.2,944,148803.4,64
"750",285033.2,4792,253242.8,944,163535.9,64
"751",272121.1,4792,256401.3,940,155723.4,64
"752",292751.6,4780,308229,940,239497.2,64
"753",290507.2,4752,273005.6,944,182845.5,64
"754",297179.2,4700,278751.7,948,178667.7,64
"755",331036.2,4764,312651.5,928,214491.6,64
"756",341821.9,4740,331199.9,948,254835.9,64
"757",340718.5,4668,285015.8,944,214733.4,64
"758",295372.8,4684,256634.6,940,156555.9,64
"759",271831.5,4796,255086.3,944,163936.9,64
"760",356660.6,4856,333514.4,948,262378.2,64
"761",294507.3,4768,275627.3,944,187642.6,64
"762",299855.5,4820,255258.8,944,165547.1,64
"763",279155.6,4752,255884.7,944,143857.6,64
"764",276495.8,4776,253633.9,944,153373.1,64
"765",322524.3,4708,280281,956,212001.3,64
"766",270252,4664,252389.6,944,153007.3,64
"767",298817.5,4748,256508.7,936,138843.7,64
"768",272630.7,4736,254181.2,944,143846.8,64
"769",269476.9,4700,253832.1,940,157278.3,64
"770",288963.4,4800,258291.6,940,150880.2,64
"771",293637,4764,252212.3,940,157377.5,64
"772",326276.6,4728,314733.3,936,233458.8,64
"773",272061.9,4804,252079.2,944,141964.3,64
"774",275961,4784,276481.4,944,178780.2,64
"775",259866.9,4736,253089.1,940,168811.3,64
"776",291009.9,4740,288931.7,944,175854.1,64
"777",361410.3,4736,349628.8,928,248709.8,64
"778",353608.4,4724,334912.3,932,231578.8,60
"779",267249.6,4728,256105.4,940,149577,64
"780",335499.9,4768,295266.3,956,222129.3,64
"781",323875.1,4736,330436.6,948,256254.7,64
"782",381906.3,4728,336592.6,940,268935.5,64
"783",282306.3,4804,258029.1,944,154908.1,64
"784",322683,4740,312983.1,956,203187.4,64
"785",333358.7,4736,353845.5,944,237140.9,64
"786",291039.4,4776,253466.2,940,149611.7,64
"787",329475.8,4772,312393.6,928,199615.3,64
"788",356591.2,4804,339289.6,940,222355.9,64
"789",294787.2,4764,272413.8,944,176015.2,64
"790",269120,4788,256164.1,932,184140.4,64
"791",290074,4688,253581.7,944,159785.8,64
"792",286084.2,4772,258718.8,944,173180.9,64
"793",362901.4,4752,337718.2,944,240798.9,64
"794",276162.5,4764,252575.3,944,148108,64
"795",277594.5,4748,253118.8,944,150021.2,64
"796",288390.9,4796,270134.7,944,179343.1,64
"797",287869,4712,258247.4,944,148822.6,64
"798",279567.2,4764,256910.5,944,158984.5,64
"799",281622,4748,252671,944,154707.1,64
"800",282207.6,4744,253912.1,940,149673.9,64
"801",276876.8,4812,252688.3,944,152736.9,64
"802",273525.9,4796,255257.1,944,155857.8,64
"803",290994.7,4688,297928.4,952,187375.2,64
"804",291120.2,4844,287932.2,944,213361.9,64
"805",276247.2,4840,256139.3,936,153303.4,64
"806",278635.7,4760,255176.8,936,152251.3,64
"807",287841.5,4768,269793.2,944,182941.1,64
"808",301794.4,4740,309315.3,948,213004.7,64
"809",278580,4680,257092.4,944,160600.9,64
"810",274052.3,4748,252823.2,944,160519.1,64
"811",273481.8,4764,253728.4,944,156066.1,64
"812",302807.6,4788,280013.5,940,221848,64
"813",271585.3,4788,257591.4,940,168772.1,64
"814",276916.1,4792,254867.2,944,186095.7,64
"815",310298.9,4732,295591.4,944,208595.2,64
"816",276685.4,4724,252748.3,944,136387,64
"817",271995.3,4772,252048.9,944,156273.7,64
"818",273405.9,4720,257110.3,944,150386,64
"819",296554.7,4732,271644.9,944,183774.6,64
"820",275717.9,4684,253015.4,940,147858.6,64
"821",361557.1,4740,328683.2,956,250846.1,64
"822",286163.7,4732,267025.8,944,154010.1,64
"823",284243,4688,267366.3,944,175040.3,64
"824",279636.5,4744,270353.2,944,180485.8,64
"825",314139.2,4740,287798.2,948,205249.3,64
"826",290399.7,4796,296258.2,944,193283,64
"827",341286,4784,329167.3,936,236518,64
"828",296835.5,4732,268104.4,944,173485.5,64
"829",299650.5,4824,300818.1,940,223417.3,64
"830",278992.1,4784,252115,944,147336.2,64
"831",281092.4,4788,259897.8,944,154031.9,64
"832",270087.7,4808,262479.1,944,183718.7,64
"833",342338.8,4772,332272,932,273582.6,64
"834",346792,4844,338888.3,952,232041.8,64
"835",322545.9,4756,288524.4,932,226678.6,64
"836",265658.1,4692,253113.6,940,154531.3,64
"837",286692,4724,297798,936,225971.1,64
"838",283315.4,4820,252505.6,944,181792.9,64
"839",362221.1,4716,329449,920,271766.3,64
"840",330390.3,4736,311981.4,952,226914.4,64
"841",271107.3,4716,263395.2,944,182402.4,64
"842",365727.7,4732,340950,956,245085.1,64
"843",284439.3,4744,256904.6,940,139798.5,64
"844",272546.5,4716,253337.1,944,155793,64
"845",294671.7,4796,277313,932,169632.9,64
"846",275105.7,4744,267972.1,940,188774.8,64
"847",285392.7,4780,253580.2,944,150609.3,64
"848",261627.3,4752,259977.6,944,144235.6,64
"849",328175.1,4780,297166.8,956,214816,64
"850",261169.3,4764,262281.5,944,166291,64
"851",273636.1,4800,255248.9,944,147617.1,64
"852",266467.5,4848,254928.7,944,154117.3,64
"853",282063.5,4808,259868.4,944,180528.2,64
"854",345257.6,4672,335324.5,932,233955.1,64
"855",291881.3,4764,253076.9,940,141902.5,64
"856",278739.3,4780,264471.4,944,186220.6,64
"857",282047.5,4768,260315.6,940,180986.5,64
"858",301273.5,4720,266937.5,940,184783.8,64
"859",282960.3,4728,257651.8,944,174490.4,64
"860",285014.1,4780,252905.8,944,152495.9,64
"861",291105.1,4732,293370.2,944,216178.7,64
"862",350281.8,4784,344290.8,932,235587.2,64
"863",269702.6,4788,252269.4,944,146893.6,64
"864",294894.3,4824,252159.6,944,135609.2,64
"865",308295.9,4820,297946.8,940,219357.3,64
"866",280366.1,4712,252281.5,940,183169.7,64
"867",297800.8,4744,272810.4,944,190667.8,64
"868",342524.1,4744,313380.5,932,240379.3,64
"869",332576.3,4800,332192.7,944,229844.9,64
"870",325768.6,4756,299709.1,960,226634.3,64
"871",303454.5,4864,289875,944,209043.4,64
"872",266470.7,4824,253067.2,940,140095.1,64
"873",324436.5,4724,293680.6,932,190845.1,64
"874",274210.9,4780,256466.8,936,157717.5,64
"875",337724.7,4712,328061.9,928,221899.5,64
