"","naMean_EOO","naMean_AOO","naZero_EOO","naZero_AOO","naNA_EOO","naNA_AOO"
"591",598722.2,272,597899.5,264,69596,12
"592",598283.5,280,598545.7,268,70288.5,16
"593",598746.8,268,598420.8,268,70474.3,16
"594",598302.5,272,598476,260,70026.1,12
"595",598755.6,272,598367.3,264,70191,16
"596",598293.1,268,598226,264,70149.1,12
"597",598285.4,268,598095.4,260,69773.4,12
"598",598661.8,276,598278.8,264,69805,16
"599",598927.9,264,598263.1,264,69994.6,16
"600",598583.6,276,598297.1,264,70039.2,20
"601",598388.8,272,598504.1,264,70019.1,16
"602",598413.8,272,598471.6,264,70126.4,16
"603",598893.3,268,598274.2,264,70350.6,12
"604",597837.9,276,598321.8,268,69685.1,16
"605",597593.2,268,598447.5,264,70524.2,16
"606",598678.5,276,598566.5,264,70813.2,16
"607",598414.4,276,598348.3,268,70357.9,16
"608",598936.1,268,598384.4,264,69818.9,12
"609",598306.3,276,598451.5,268,70700.8,20
"610",597970.6,268,598248,260,70070.1,12
"611",597944.6,272,598505.7,260,70179.3,12
"612",598852.8,272,598308.6,264,69742.9,16
"613",598293.3,268,598281.5,264,70396,16
"614",599024.1,280,598551.1,264,70544.3,16
"615",598778.4,268,598360.7,264,70229.5,16
"616",598543.6,276,598210,264,70320.1,16
"617",598088.3,260,597915.4,264,70017.6,16
"618",598932.7,272,598431.4,264,69976.6,20
"619",597535.7,276,598464.2,264,70064.7,12
"620",597803,268,598412.6,268,70143.1,20
"621",598368,280,598378.5,268,70618.9,20
"622",598834.7,268,598342.5,268,69792.9,16
"623",598226.5,268,598447.7,264,69751.6,16
"624",598202.2,256,597979.7,264,70147.1,16
"625",598186.9,280,598318.2,264,69917.3,16
"626",597961.4,268,598543.4,264,70407.4,16
"627",598804.6,276,598321.3,264,70086.3,16
"628",598357.8,280,598223.7,268,70333.5,20
"629",598310.7,276,598183.8,264,69863.7,12
"630",598061.2,264,598159.6,268,70373.6,16
"631",598377.1,276,598382.4,264,70444.1,16
"632",598524.6,280,598487.5,260,70231.9,12
"633",598450.2,276,598218.1,264,70443.6,16
"634",599127.9,272,598330.1,264,70421.7,16
"635",598438.2,264,598255.9,264,69834.4,12
"636",597974.9,272,598154.2,260,69876.2,12
"637",598380.7,272,598457,268,70562.1,20
"638",599453.6,276,598109.1,264,70073.7,12
"639",598573.1,268,598382.3,268,70182.5,20
"640",598909,268,598253.6,264,70345.1,16
"641",598173.1,276,598477.1,264,70233.2,16
"642",598155.7,272,598001.4,264,70081.2,16
"643",598397.7,280,598285.8,264,69897,16
"644",598675.4,276,598314.5,264,70633,16
"645",598211,276,598435.9,268,69836.1,16
"646",598168.2,280,598203.1,264,70374.5,16
"647",597457.2,272,598277.7,264,69937.2,12
"648",598362.1,264,598459.5,264,70270.8,16
"649",599396.2,268,598407.7,260,70167.1,12
"650",598606.1,272,598232.5,268,70255.3,16
"651",598167,280,598443.4,260,70310.4,16
"652",598176.3,264,598440.9,264,70363.8,12
"653",598433.9,272,598529.8,264,70304.7,12
"654",598696.4,280,598145.2,264,70384,16
"655",597867.1,276,598432.8,264,70371.5,16
"656",598089.6,268,598329.9,264,70276.7,16
"657",599167,268,598538.9,268,70575.1,20
"658",597625.1,268,598371.4,264,70172.9,16
"659",598659.7,276,598089.7,260,69852.1,12
"660",597980.7,260,598245.4,268,70246.4,16
"661",598124.6,272,598497.6,264,70500.3,16
"662",598483.3,276,598453.9,268,69986.7,16
"663",598434.5,272,598224.2,264,70067.4,16
"664",598953.2,268,598452.5,268,70363.2,16
"665",598442.9,260,598425.1,264,70302.5,16
"666",598922.6,284,598555.1,268,70468.7,20
"667",599218.7,276,598227.9,260,69989.9,12
"668",598601.1,272,598337.1,264,69666.5,16
"669",598299,264,598272.9,264,69848.8,16
"670",597476.6,272,598197.2,264,70325.8,16
"671",598403.7,276,598301.5,264,70250.2,16
"672",597802.6,276,598237,268,70373.4,16
"673",598633.3,276,598495.7,268,70526.8,20
"674",598868.7,264,598348.5,268,70445.2,16
"675",598112.8,272,598262.1,264,70430.2,16
"676",598024.8,264,598284.5,264,70185.8,16
"677",598151.9,268,598273.1,264,70425,16
"678",598024.6,264,598396.2,264,70072.1,16
"679",598167.6,264,598277.7,260,70232.5,12
"680",598801,272,598396.5,268,70479.1,20
"681",598188.3,280,597977.7,264,70404.8,16
"682",598901.9,268,598317.7,264,69960.6,16
"683",597248.3,272,598169.2,268,70134.6,20
"684",597686.8,272,598536.5,260,70392.1,12
"685",598369.3,272,598516.8,264,70205.8,16
"686",597827,268,598590.7,264,70738.6,16
"687",598595,272,598312.1,264,69922.4,16
"688",597680.4,268,598110.2,264,70164.1,16
"689",598189.6,272,598407.1,264,70234.5,16
"690",597799.6,272,598461.3,264,69966.8,16
"691",598224.1,268,597995.3,264,70054.6,16
"692",598842.5,276,598353.6,264,70476.7,16
"693",598623.9,272,598239.2,260,69832.5,12
"694",599404.6,272,598398.1,264,70250.9,12
"695",598049.8,268,598463.8,264,70629.9,16
"696",597907.2,276,598407.7,264,69977.6,16
"697",598644.8,264,598378,264,70237.4,16
"698",598577.8,272,598516.2,268,70524.9,16
"699",598082.6,272,598275.5,268,70223.7,20
"700",598015.2,272,598247.7,264,70141.3,12
"701",598150.3,276,598314.2,264,69918.1,16
"702",598934.5,264,598516.3,264,70548.4,20
"703",598068,276,598462.2,264,70191.6,16
"704",599209.4,280,598028.8,264,70117.2,16
"705",598001.6,280,598390.5,264,70344,16
"706",598936.4,280,598349.5,264,70357.1,16
"707",598238.1,272,598466.6,264,70239.9,12
"708",598276.8,260,598416.9,268,70620.4,16
"709",597715.8,272,598428.8,264,70239.9,16
"710",598439,264,598023.4,264,70341,16
"711",598531.8,272,598352.2,268,70034.7,16
"712",597971.4,268,598442,264,70288.8,16
"713",598787.7,272,598510.8,268,70483.4,16
"714",597962.7,280,598493.2,268,70695.5,16
"715",598917.8,272,598508.9,268,70183.6,16
"716",598287.9,268,598114.1,264,70180.4,16
"717",598249.9,268,598226.2,260,69859.3,12
"718",598453,268,598327,264,70038.4,16
"719",598815.5,268,598304.6,264,69916.8,20
"720",597839.1,272,598486.2,264,70423.7,16
"721",597796.7,280,598495.1,264,70134,16
"722",598723.2,272,598286.1,264,70542.8,12
"723",598291.4,276,598540.4,264,70667.9,16
"724",597814.4,272,598191.9,264,70148,16
"725",598068.3,272,598125,264,69723.1,16
"726",597992.7,280,598422.5,264,70618.2,16
"727",598287.5,276,598517.9,264,70001.4,16
"728",598290.7,268,598536.8,268,70660.4,16
"729",598578.2,276,598506.5,264,70343.8,16
"730",597543.6,268,598439.8,268,70162.3,16
"731",598897.7,272,598470.2,260,70279,12
"732",598529.3,272,598133.1,268,69927.1,16
"733",598324.2,268,598322.3,268,70408.4,16
"734",598288.2,276,598165.6,268,69858.4,20
"735",597229.9,276,598481.4,268,70653.7,20
"736",597920.3,264,598185.9,264,70396.8,16
"737",597827,272,598377.5,264,70177.9,16
"738",598085.4,268,598454.4,264,70205.7,12
"739",598005.3,272,598344.9,268,69969.3,12
"740",598671.2,276,598212.2,264,70392.5,16
"741",598023.5,276,598215.3,264,70057.7,16
"742",597752.9,264,598144.5,260,70131.8,16
"743",598149.8,272,598464.6,264,70227.3,16
"744",598563.1,272,597881,264,69922.1,16
"745",598408.2,276,598103.5,264,70378.9,16
"746",598126.5,276,598266.7,264,69815.5,16
"747",598564.7,272,598539.2,268,70724.1,20
"748",598484.4,276,598436.3,260,69945.8,12
"749",598323,264,598469,264,70181.7,16
"750",598477.2,272,598041.4,260,69893.7,12
"751",598669,268,598277.1,268,69850.8,16
"752",597829.4,272,598557.4,264,70522.3,16
"753",598321.5,268,598430.8,268,70025.8,16
"754",598860.6,272,598381.8,264,70114.5,16
"755",598500.7,276,598489.9,268,70780.6,16
"756",598945.8,272,598442.7,268,70338,16
"757",598540.2,276,598250.4,268,70063.2,16
"758",598866,280,598090.6,264,70331.9,16
"759",598290.7,268,598459.4,264,70205,16
"760",598490.9,272,598068,268,70202.4,16
"761",598445.8,264,598466.2,268,70345.9,16
"762",598198.9,272,598279.4,268,70174.6,12
"763",598292,268,598387.4,268,70555.5,16
"764",597614.8,276,598480.9,264,70158.2,16
"765",598601.7,268,598408.9,264,70354.7,12
"766",598363.4,264,598159.8,264,69921.5,16
"767",599024.7,268,598115.9,264,69877.9,12
"768",598479.6,264,598465.5,264,69800.1,12
"769",598586.4,272,598455.1,264,70219.2,16
"770",599273.4,272,598449.8,268,70200.2,16
"771",599630.9,268,598402.3,264,70563.4,20
"772",599716.2,272,598567.5,264,70280.4,16
"773",598027.6,272,598148,264,70089.8,16
"774",598133.5,276,598146.8,260,69690.9,12
"775",598004.9,276,598182.9,264,69581.7,16
"776",598189.9,272,598127.6,264,70330.1,16
"777",598638.6,276,598404.8,268,70756.1,20
"778",598445.9,268,598300.5,264,70178.7,16
"779",598159.3,276,598311.6,264,69965.3,16
"780",598219.1,268,598476.7,264,70395.4,16
"781",598141.3,276,598164.4,264,70292,16
"782",598495.9,268,598410.2,268,70793.1,16
"783",598772.7,276,598379.7,264,70620.6,16
"784",598563.2,276,598118.3,264,70385.3,16
"785",598239,264,598353.7,264,70598,16
"786",597980.6,272,598576.7,264,70603,16
"787",598174.9,280,598234.4,268,70070.9,16
"788",598503.3,264,598372.6,268,70564.9,16
"789",598149.8,280,598320,264,70324,16
"790",598403.7,268,598085.6,268,69894.6,16
"791",597684.8,276,598255.8,264,70215.1,16
"792",597383.6,272,598265,268,70139,12
"793",598159.2,276,598524.3,264,70561.1,16
"794",598189.5,268,598306.7,268,70492.3,20
"795",598152,268,598141,260,69735,12
"796",598297.6,272,598294.2,264,70108.8,16
"797",598045.5,272,598294.8,264,70199.9,16
"798",598959.7,272,598511.4,268,70560.3,20
"799",598956.2,272,598399.1,268,70231.8,20
"800",598051.2,276,598462.9,260,69949,12
"801",598469.2,272,598418.4,268,69855.9,16
"802",598070.3,268,598505.6,268,70256,16
"803",598440.9,272,598487.3,264,70347.7,20
"804",598536.1,272,598431.9,264,70489.8,16
"805",597778.9,276,598226.3,268,69993.1,16
"806",597619.5,276,598449.2,268,69975,20
"807",598181.3,280,598083.2,264,69874.1,16
"808",598456.5,268,598361.7,264,70306.6,16
"809",598648.1,272,598235.3,260,69681.5,12
"810",598292.9,280,598079.1,264,69784,12
"811",599202.1,268,598410.5,264,70456.8,16
"812",598859.7,276,598112.1,264,69974.3,16
"813",598290.9,272,598278.5,264,70060.3,16
"814",598207,272,598151.1,264,70035.6,16
"815",598407.7,264,598513.5,264,70384.3,16
"816",598385.5,268,597912.1,264,69874.6,12
"817",598005.5,280,598504.1,268,70355.6,20
"818",598027.6,268,598227.2,264,70006.5,16
"819",597909.1,276,598312,264,70196.6,16
"820",598871.9,272,598474.6,260,69943.7,12
"821",597779.8,268,598131.4,264,70029.7,12
"822",597491,268,598412.1,268,70080.3,16
"823",597605.1,272,598150.2,268,70435.3,16
"824",598283.7,276,598530.9,268,70523.4,16
"825",598159,264,598470.4,268,70330.7,16
"826",598837.4,268,598517.1,264,70257.5,16
"827",598881.1,272,598383.4,264,70419.3,16
"828",597597.7,272,598296.7,264,69982.4,12
"829",598582.1,272,598489.8,264,70279.6,16
"830",598314.7,280,598318.3,264,70330.3,16
"831",598968.2,276,598235,268,70580.2,20
"832",598724,272,598296.2,268,70617.9,20
"833",598521.4,268,598286.2,268,70570.2,16
"834",598111,268,598486.5,264,70818.2,16
"835",598586.1,276,598445.6,264,70134.7,16
"836",598045.7,276,598428.7,264,70328.8,16
"837",598815,272,598057.4,264,69833.4,16
"838",599501.6,272,598258.2,264,69771.2,12
"839",599159.6,268,598234.3,260,69964.3,12
"840",598059.5,268,598244.1,264,70294.2,12
"841",598189.4,272,598510.4,268,70419.4,20
"842",598714.2,276,598136.7,264,70360.3,16
"843",598459.3,272,598256.3,264,69694.1,16
"844",598698.9,276,598390.4,264,70310.4,16
"845",598111.7,268,598504.6,264,70489.5,16
"846",598313.9,264,598246.9,268,70215.3,16
"847",598907,272,598396.5,268,70042.6,16
"848",599020.9,268,598433.4,268,70009.4,20
"849",598754.7,276,598417.1,264,70835.7,16
"850",598986.9,272,598439.1,264,70089.4,16
"851",598505.7,272,598309.9,268,70294.5,20
"852",598436.3,260,598517.1,264,70284.8,12
"853",597416.3,280,598380.9,268,70037.2,16
"854",598768.3,272,598328.8,264,70549.8,16
"855",599140.2,280,598388.6,268,70463.4,16
"856",597873.7,268,598343.2,264,70128.2,12
"857",598182.8,272,598224,268,70195.5,16
"858",598558.7,268,598110,268,70124.5,16
"859",598019.4,276,598352,264,70074.3,16
"860",598968.9,280,598359.9,264,70144.9,16
"861",599178.6,272,598403.5,268,70035.9,16
"862",598234.3,284,598331.5,264,69976.9,16
"863",598369.3,280,598321.5,264,69751.6,16
"864",598587.7,272,598356,260,70007.9,12
"865",598979.5,272,598382.9,264,70152.9,16
"866",597820.5,276,598534.7,264,70402.8,12
"867",599005.9,268,598281.4,264,70151.6,16
"868",598640.3,272,598416.4,268,70250.6,20
"869",597941.3,260,598449.7,268,70024.6,16
"870",597849.3,276,598305.1,264,70300.8,12
"871",599291.6,276,598429.6,264,70238.5,16
"872",598586.9,272,598427,264,70196.1,16
"873",598697,272,598228.7,260,70067.3,12
"874",598000.9,272,598309.8,268,69909.1,16
"875",598038.2,280,598399.5,264,70544.9,12
"876",597841.1,272,598251.4,268,70647.3,20
"877",599162,276,598495.5,260,70101.3,12
"878",597927.1,268,598298.7,264,70195.8,12
"879",598651.3,268,598324.3,264,69968.3,16
"880",599323.1,276,598392.9,264,69944.5,16
"881",598157.2,276,598291.8,268,70063.2,16
"882",598486.3,268,598090.8,264,70156.2,16
"883",598385,268,598355,264,70323,16
"884",599252.5,268,598240.4,264,70126.9,12
"885",598740.7,272,598315.1,268,70434.7,20
"886",598605.9,260,598351.3,264,69692,16
"887",598513,268,598090.4,264,70127.9,16
"888",598027.7,272,598449.7,264,70247.7,20
"889",598960.4,276,598462,264,70146.2,16
"890",599033,280,598448.6,264,70521.4,16
"891",598243.4,264,598282,264,70125,16
"892",597958.6,264,598026.6,264,69849.2,12
"893",598210.2,276,598418.1,264,70094.7,16
"894",598855.5,276,598429.9,268,70150.7,20
"895",598517,272,598321.3,268,69905.9,16
"896",598303.4,272,598214.9,264,70336.9,16
"897",598236.3,280,597837.6,264,70049,16
"898",598581.8,272,598327.2,268,70385.9,16
"899",598532.6,272,598124.6,264,69949.2,16
"900",599459.7,280,598451.2,264,70208.7,20
"901",598173.6,272,598324.9,268,70217.1,16
"902",597966.8,276,598293.8,268,69974.7,20
"903",597791,268,598203.1,264,70014.1,16
"904",598573.4,272,598479.1,264,70107.1,16
"905",598540.4,280,598358.4,268,70294.1,20
"906",598788.6,272,598468.6,268,70503.3,16
"907",598819.8,284,598465.1,260,70239.4,12
"908",599186.6,268,598277.8,268,70183.9,16
"909",598460.7,280,598313.7,264,69769.1,16
"910",598403.1,276,598200.1,264,70299.5,16
"911",598385.6,268,597991.4,260,69959.5,12
"912",598371.4,280,598207.2,268,70050.1,16
"913",598076.6,276,598580.4,260,70611.2,16
"914",598832.4,268,598356.7,264,69708.1,12
"915",597815.6,264,598461.8,264,70077.2,16
"916",598587.5,276,598421,260,70295.3,16
"917",598023.1,264,598390.9,268,70317.6,16
"918",597954.4,272,598124.8,264,69861.1,16
"919",598572.4,272,598486.5,264,70650,16
"920",598197.9,264,598233.6,264,70370.8,16
"921",598677.8,272,598268.5,264,70064.1,16
"922",598069.4,280,598295.8,264,70498,20
"923",598402,276,598271.3,268,70163.6,16
"924",598548.1,268,598094.8,260,70213.6,12
"925",598644.2,272,598292.5,264,70076.2,12
"926",597687.4,276,598239.7,268,70707.6,16
"927",598169.2,272,598456.6,268,70405.2,20
"928",598585.9,280,598025.2,268,70143,16
"929",598791,272,598365,268,70277.6,16
"930",598532.7,268,598177.4,268,70137.7,16
"931",598996.5,276,598313.2,264,70562.5,16
"932",598585.1,268,598471.1,264,69894.5,16
"933",598662.3,272,598516.5,264,70593.7,16
"934",597836.6,276,597880.7,264,70192.5,16
"935",597270.4,276,598269,264,70147.4,16
"936",598597.4,268,598422,264,69805.3,16
"937",598564.6,280,598428.1,268,70344.9,16
"938",598026.9,272,598171.5,264,70117.9,16
"939",598111.3,272,598339.8,264,70294.5,16
"940",599060.3,272,598001.3,264,70258,16
"941",598591.4,268,598483.6,264,69839.4,16
"942",598524.4,264,598282.4,264,70219.1,12
"943",598869,268,598435.2,268,70507,16
"944",598740.1,264,598414.8,268,70490,16
"945",598922.3,284,598263,264,70048.6,16
"946",598016.6,276,598211.9,264,70289.9,12
"947",598268,272,598175.4,264,70084.2,16
"948",598738.1,268,598450.2,264,70414.1,16
"949",597146,276,598422.3,264,70290.5,16
"950",598503.7,272,598141.3,264,70019.7,16
"951",598384.6,264,598515.2,264,70082.2,12
"952",598091.1,272,598307.5,268,70275.1,16
"953",597665.1,272,597958.1,260,69688.9,12
"954",598789.8,272,598202.2,268,70385.6,16
"955",599144.6,276,598156.7,264,70041.1,16
"956",597759,272,598435.6,268,70670.4,16
"957",598439.4,276,598539.1,264,70584.2,16
"958",597966.8,276,598460.5,264,70579.3,20
"959",598460.8,280,598102.4,264,70434.4,16
"960",597663.8,264,598582.3,268,70719.5,20
"961",598766.5,268,598489.5,264,70286.9,16
"962",598362.1,276,598458.1,264,70602,16
"963",598854,272,598205.7,264,70022.3,16
"964",598263.9,272,598147.3,264,69924.3,12
"965",598132.3,280,598344.4,264,70462.3,16
"966",597679.3,268,598426.2,268,70218.5,16
"967",598358.7,272,598139.4,268,70210.4,16
"968",598217.6,268,598373.6,264,70406.1,20
"969",597460.9,276,598436.1,268,70001.8,16
"970",599017.3,272,598370.2,264,70186.8,16
"971",598266.3,276,598078.5,260,69753.6,12
"972",598509.2,280,598557.8,268,70820.7,20
"973",597792.1,272,598258.2,268,70402.6,16
"974",598165.5,272,597972.3,260,69729.2,12
"975",598793.7,268,598455.5,268,70635.9,20
"976",598206.2,268,598223.2,268,70009.2,16
"977",598183,268,598294.5,264,70103,12
"978",598550.6,272,598012.7,260,69697.7,12
"979",598621,268,597979.5,264,70098.7,16
"980",598729.1,272,598531.4,264,70631.8,16
"981",598289.5,276,598325.7,268,70536.1,16
"982",598123.2,272,598543.5,264,70318,16
"983",598682.8,272,598593.8,268,70884.2,16
"984",598266.3,264,598401,268,70412.9,20
"985",597573.6,268,598371.8,268,70054.6,16
"986",598175.8,272,598302.2,264,70172.3,16
"987",598289.4,264,598384.2,268,70473.6,16
"988",599360.4,268,598366.2,260,70102.3,12
"989",598157.5,272,598256.4,264,70150,12
"990",598669.9,268,598258.1,264,70345.6,16
"991",598532.4,276,598204.4,260,69843.9,12
"992",598360.9,276,598313.8,264,70004,16
"993",598956.9,272,598499.3,268,70656.3,16
"994",599040.3,276,598426.9,264,70220.8,16
"995",598478.5,264,598426.3,260,70221.4,12
"996",598052.3,272,598565.7,264,70455.1,16
"997",597641.6,272,598260.2,268,70491.5,16
"998",598452.4,276,598525,264,70630.6,16
"999",598536.8,280,598377.7,268,70400.7,16
"1000",598034.2,268,598347.4,264,70494.6,16
