gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2609113333	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/42415614	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Morona Santiago			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-2.06446	-78.024778	31441.0						2015-09-29T07:49:00	29	9	2015	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	42415614			2020-04-17T19:58:54	CC_BY_NC_4_0	jorgebrito	jorgebrito			2020-05-15T09:47:31.002Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2603482372	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41835616	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Zamora Chinchipe			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-4.328891	-79.030421	31407.0						1996-04-01T09:28:00	1	4	1996	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	41835616			2020-04-10T16:55:04	CC_BY_NC_4_0	desertnaturalist	desertnaturalist			2020-05-15T09:47:29.491Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2596348086	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40690518	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Napo			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.577355	-78.293174	31451.0						2020-03-24T13:43:00	24	3	2020	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	40690518			2020-03-25T13:33:04	CC_BY_NC_4_0	Luis Yupa	Luis Yupa			2020-05-15T09:47:30.734Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2596268529	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40437497	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Pichincha			28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.141357	-78.785784	31451.0						2012-11-28T10:59:00	28	11	2012	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	40437497			2020-03-22T01:11:58	CC_BY_NC_4_0	Holger Beck	Holger Beck			2020-05-15T09:47:13.962Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576439430	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39318254	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO		Cundinamarca			28eb1a3f-1c15-4a95-931a-4af90ecb574d	4.548862	-73.75533	31403.0						2019-08-15T19:14:29	15	8	2019	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	39318254			2020-02-28T16:21:14	CC_BY_NC_4_0	angela_parrar	angela_parrar			2020-05-15T09:48:01.145Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2576272995	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39476682	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO		Putumayo			28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.963953	-76.953054	31449.0						2019-06-09T21:28:59	9	6	2019	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	39476682				CC_BY_NC_4_0	Cabildo musuiuiai	Cabildo musuiuiai			2020-05-15T09:47:59.577Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2563631827	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38065943	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Pichincha			28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.148143	-78.780004	31451.0						2019-09-23T12:18:00	23	9	2019	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	38065943			2020-01-28T19:25:47	CC_BY_NC_4_0	Michael Hanrahan	Michael Hanrahan			2020-05-15T09:47:39.560Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2563581220	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37924789	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Pichincha			28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.048272	-78.651419	31451.0						2020-01-04T13:59:08	4	1	2020	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	37924789			2020-01-24T20:13:19	CC_BY_NC_4_0	sammabrams	sammabrams			2020-05-15T09:48:19.304Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2563541002	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37805737	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO		Antioquia			28eb1a3f-1c15-4a95-931a-4af90ecb574d	7.082879	-75.209787	356919.0						2018-02-05T09:16:35	5	2	2018	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	37805737			2020-01-21T04:34:43	CC_BY_NC_4_0	Guillermo Nagy Aramacao Tours	Guillermo Nagy Aramacao Tours			2020-05-15T09:48:12.206Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2563526506	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37769733	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Napo			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.341365	-78.055873	31451.0						2020-01-19T14:00:00	19	1	2020	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	37769733			2020-01-20T03:43:00	CC_BY_NC_4_0	David Torres	David Torres			2020-05-15T09:48:25.901Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
