gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2512542271	7c0c1d99-15c8-4e2f-a4ca-ef5594ee93b1	CVC:PANTHERA:MELANICOS:105:2017:0098	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CO	Arenillo	Valle del Cauca	Presente	1	4eb145f4-b1b0-4b94-8edc-e814fd77a4e8					2216.0	180.0			2019-07-23T00:00:00	23	7	2019	2434950	2434950	MACHINE_OBSERVATION	Fundación Panthera Colombia (Panthera)				Jorge Lizarazo		CC_BY_NC_4_0	Corporación Autónoma Regional del Valle del Cauca | Fundación Panthera Colombia	Diana Stasiukynas | Jorge Lizarazo			2020-02-10T09:36:07.426Z		
2512540287	7c0c1d99-15c8-4e2f-a4ca-ef5594ee93b1	CVC:PANTHERA:MELANICOS:105:2017:0391	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CO	La Ruiza	Valle del Cauca	Presente	1	4eb145f4-b1b0-4b94-8edc-e814fd77a4e8					1717.0	60.0			2019-07-06T00:00:00	6	7	2019	2434950	2434950	MACHINE_OBSERVATION	Fundación Panthera Colombia (Panthera)				Jorge Lizarazo		CC_BY_NC_4_0	Corporación Autónoma Regional del Valle del Cauca | Fundación Panthera Colombia	Diana Stasiukynas | Jorge Lizarazo			2020-02-10T09:36:07.307Z		
2512478659	7c0c1d99-15c8-4e2f-a4ca-ef5594ee93b1	CVC:PANTHERA:MELANICOS:105:2017:0397	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CO	La Ruiza	Valle del Cauca	Presente	1	4eb145f4-b1b0-4b94-8edc-e814fd77a4e8					1717.0	60.0			2019-07-06T00:00:00	6	7	2019	2434950	2434950	MACHINE_OBSERVATION	Fundación Panthera Colombia (Panthera)				Jorge Lizarazo		CC_BY_NC_4_0	Corporación Autónoma Regional del Valle del Cauca | Fundación Panthera Colombia	Diana Stasiukynas | Jorge Lizarazo			2020-02-10T09:36:07.305Z		
2512478441	7c0c1d99-15c8-4e2f-a4ca-ef5594ee93b1	CVC:PANTHERA:MELANICOS:105:2017:0296	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CO	Arenillo	Valle del Cauca	Presente	1	4eb145f4-b1b0-4b94-8edc-e814fd77a4e8					2216.0	180.0			2019-08-03T00:00:00	3	8	2019	2434950	2434950	MACHINE_OBSERVATION	Fundación Panthera Colombia (Panthera)				Jorge Lizarazo		CC_BY_NC_4_0	Corporación Autónoma Regional del Valle del Cauca | Fundación Panthera Colombia	Diana Stasiukynas | Jorge Lizarazo			2020-02-10T09:36:07.417Z		
2422214476	1a58ec89-e5d4-4b2b-9ed3-1c8b5f70f4fc	MHNUCA:Mammal:823	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CO	Corregimiento de Doradal	Antioquia			f7f9717e-9e50-4a00-a30f-7b134390a566	5.884558	-74.700891			200.0				2009-01-20T00:00:00	20	1	2009	2434950	2434950	PRESERVED_SPECIMEN	Universidad de Caldas (UCALDAS)	MHNUCa	MHNUCA:Mammal:823	154 NR			CC_BY_NC_4_0	Universidad de Caldas	Nestor Roncancio Duque			2020-02-10T11:19:25.847Z		COORDINATE_ROUNDED
2412541354	f1586f46-712b-4d28-a89b-36a302166d4b	Corpoboyaca:Mga2018:015	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CO	Vereda Sirguaza, PNR Siscunsí - Ocetá	Boyacá			03fefd3c-2809-4966-810d-a6c2205ab899	5.674028	-72.673528			2890.0				2018-06-06T00:00:00	6	6	2018	2434950	2434950	MACHINE_OBSERVATION	Corpoboyacá		Mga2018:015				CC_BY_NC_4_0		Harold López | Claudia Rivera			2020-02-10T10:31:30.050Z		COORDINATE_ROUNDED
2273364260	a18d5ab7-894a-4649-a4dd-7335086fe910	IIAP_CiénagaBeté_2008_Mamíferos_23	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CO	Cabecera municipal del municipio del Medio Atrato	Chocó		1	e1050db2-9faf-4d72-b860-295debaf9d2a	6.016472	-76.779083			56.0	0.0			2008-12-06T00:00:00	6	12	2008	2434950	2434950	HUMAN_OBSERVATION	IIAP						CC_BY_NC_4_0		Moya R.J.			2020-02-10T10:35:33.836Z		COORDINATE_ROUNDED
2265794205	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24474652	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		EC		Orellana			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.564673	-76.086795	31451.0						1999-09-06T00:08:00	6	9	1999	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	24474652			2019-05-03T23:14:54	CC_BY_NC_4_0	Gonçalo Ferrão da Costa	Gonçalo Ferrão da Costa			2020-05-15T09:47:47.153Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2237831426	f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b	5473218366275584	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CO	Parque Nacional Natural Selva de Florencia			1	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	5.505028	-75.070306			1719.0				2017-09-16T00:00:00	16	9	2017	2434950	2434950	MACHINE_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:38:47.357Z		COORDINATE_ROUNDED
2237831028	f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b	6367121319657472	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CO	Parque Nacional Natural Selva de Florencia			1	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	5.459333	-75.114389			2306.0				2017-08-10T00:00:00	10	8	2017	2434950	2434950	MACHINE_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:38:47.342Z		
2237830992	f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b	5241221412814848	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CO	Parque Nacional Natural Selva de Florencia			1	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	5.459333	-75.114389			2306.0				2017-08-07T00:00:00	7	8	2017	2434950	2434950	MACHINE_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-02-10T10:38:47.355Z		
2237549832	e2997269-eb19-4667-812e-b35168fa0e6d	CPR-CELSIA_2018-IIS:MAV-72	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus weidii	Gray, 1842	CO	Vereda San Marcos	Tolima		2	2627e955-93f5-4206-bac5-a1e3bd91ee37	4.06178	-75.56406			2675.5	49.5			2018-11-20T00:00:00	20	11	2018	2434950	2434950	HUMAN_OBSERVATION	Corporación Paisajes Rurales (CPR)	CPR-MAV:2018-IIS_CUCUANA	CPR-2018-IIS:CUCUANA-MAV-72				CC_BY_NC_4_0		Marco Aarón Villegas			2020-02-10T10:38:51.830Z		TAXON_MATCH_FUZZY
2237549761	e2997269-eb19-4667-812e-b35168fa0e6d	CPR-CELSIA_2018-IIS:MAV-11	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus weidii	Gray, 1842	CO	Vereda Yerbabuena, Reserva Loros Andinos	Tolima		2	2627e955-93f5-4206-bac5-a1e3bd91ee37	4.09019	-75.71028			3215.5	148.5			2018-11-08T00:00:00	8	11	2018	2434950	2434950	HUMAN_OBSERVATION	Corporación Paisajes Rurales (CPR)	CPR-MAV:2018-IIS_CUCUANA	CPR-2018-IIS:CUCUANA-MAV-11				CC_BY_NC_4_0		Marco Aarón Villegas			2020-02-10T10:38:51.939Z		TAXON_MATCH_FUZZY
2013045028	1d0f6e54-c1a9-48c4-bdb8-381fe2220b44	IIAP_CerroTacarcuna_2017_Mamíferos_CR24	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CO	Casco Urbano del municipio de Unguía, vereda Arquía-Limón, cerro Tacarcuna, Trocha vía campamento - quebrada El Tigre	Chocó		1	e1050db2-9faf-4d72-b860-295debaf9d2a	8.121389	-77.244167			1104.0	0.0			2017-04-03T00:00:00	3	4	2017	2434950	2434950	HUMAN_OBSERVATION	IIAP				Palacios-Mosquera Leison	2017-07-18T00:00:00	CC_BY_NC_4_0		Palacios-Mosquera Leison			2020-02-10T10:52:50.898Z		COORDINATE_ROUNDED;CONTINENT_INVALID
