gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1802659087	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/9053871	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Pichincha			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.372984	-78.202232	31451.0						2017-12-01T17:37:00	1	12	2017	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	9053871		pfaucher	2017-12-05T16:25:47	CC_BY_NC_4_0	pfaucher	pfaucher			2020-07-28T09:14:20.019Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1703252439	434d867c-713f-4f13-8d03-b7de4f3a0ab8	CPR-CELSIA:_2017_CALIMA_MAV:0664	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctus ornatus		CO	Vereda Río Bravo	Valle del Cauca		1	2627e955-93f5-4206-bac5-a1e3bd91ee37	3.941417	-76.563027			1611.0	0.0			2017-03-03T00:00:00	3	3	2017	2433401	2433401	HUMAN_OBSERVATION	CPR	CPR_MAV_2017_CALIMA	CPR-CELSIA-2017:CALIMA_MAV_0664				CC_BY_NC_4_0		Marco Aarón Villegas			2020-02-10T11:14:55.475Z		COORDINATE_ROUNDED;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY
1703246918	b9d58ff4-ce6b-4d56-8287-3eb8361b3dc8	CPR-CELSIA:_2017_CUCUANA_MAV:0434	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctus ornatus		CO	Vereda San Miguel	Tolima		1	2627e955-93f5-4206-bac5-a1e3bd91ee37	4.068417	-75.630667			2927.0	91.0			2017-05-07T00:00:00	7	5	2017	2433401	2433401	HUMAN_OBSERVATION	CPR	CPR_MAV_2017_CUCUANA	CPR-CELSIA-2017:CUCUANA_MAV_0434				CC_BY_NC_4_0		Marco Aarón Villegas			2020-02-10T11:14:55.682Z		COORDINATE_ROUNDED;TAXON_MATCH_FUZZY
1703225485	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8993378	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Pichincha			28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.051306	-78.787682	31451.0						2017-11-18T16:16:00	18	11	2017	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	8993378		kjohnston406	2017-11-30T03:26:10	CC_BY_NC_4_0	kjohnston406	kjohnston406			2020-07-28T09:14:20.001Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1703168250	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8821614	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Pichincha			28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.187259	-78.72747	31451.0						2017-11-15T16:11:00	15	11	2017	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	8821614		pfaucher	2017-11-15T22:44:52	CC_BY_NC_4_0	pfaucher	pfaucher			2020-07-28T09:13:09.242Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1702473879	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8701613	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		CO		Antioquia			28eb1a3f-1c15-4a95-931a-4af90ecb574d	6.488823	-76.165336	31350.0						2017-10-21T09:00:00	21	10	2017	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	8701613		Juan Carlos Delgado Madrid	2017-11-06T01:25:52	CC_BY_NC_4_0	Juan Carlos Delgado Madrid	Juan Carlos Delgado Madrid			2020-07-28T09:13:08.509Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1699392826	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8649458	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Pichincha			28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.055871	-78.77477	31451.0						2014-01-04T00:00:00	4	1	2014	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	8649458		maquipucuna	2017-11-02T00:50:52	CC_BY_NC_4_0	maquipucuna	maquipucuna			2020-07-28T09:14:20.630Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1671716951	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3949312	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Napo			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.24096	-78.182332	31451.0						2016-07-19T11:54:00	19	7	2016	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	3949312		hap32	2016-08-23T21:46:06	CC_BY_NC_4_0	hap32	hap32			2020-07-28T09:14:16.083Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1671716950	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3941361	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		EC		Napo			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.298883	-78.017979	31451.0						2016-07-19T11:55:00	19	7	2016	2433401	2433401	HUMAN_OBSERVATION	iNaturalist	Observations	3941361		ar_maclaren	2016-08-22T19:18:47	CC_BY_NC_4_0	ar_maclaren	ar_maclaren			2020-07-28T09:14:05.226Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1639429242	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-272	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus (F.G. Cuvier, 1825)		CO	Corregimiento Crucero Nogales, Predio Rinconadas	Valle Del Cauca		1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.869506	-76.12805			2550.0	150.0			2014-09-01T00:00:00		9	2014	2433401	2433401	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-272				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2020-02-10T11:18:55.516Z		COORDINATE_ROUNDED
1639429241	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-289	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus (F.G. Cuvier, 1825)		CO	Corregimiento Los Andes, predio La Yolanda	Valle Del Cauca		1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.417511	-76.62685			2100.0	500.0			2014-08-01T00:00:00		8	2014	2433401	2433401	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-289				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2020-02-10T11:18:55.530Z		COORDINATE_ROUNDED
1639429235	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-821	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus (F.G. Cuvier, 1825)		CO	Corregimiento Toche, Paraje Los Chorros, predio Santa Ana de los Caballeros	Valle del Cauca		1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.546531	-76.0652			3300.0	200.0			2014-11-01T00:00:00		11	2014	2433401	2433401	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-821				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2020-02-10T11:18:55.531Z		COORDINATE_ROUNDED
1639429217	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-778	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus (F.G. Cuvier, 1825)		CO	Corregimiento Toche, Vereda Cabuyal adentro, paraje Los Chorros, predio Lusitania	Valle del Cauca		1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.58455	-76.043867			2850.0	350.0			2014-11-01T00:00:00		11	2014	2433401	2433401	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-778				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2020-02-10T11:18:55.503Z		COORDINATE_ROUNDED
1639429216	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-319	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus (F.G. Cuvier, 1825)		CO	Corregimiento Los Andes, predio El Danubio	Valle Del Cauca		1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.411775	-76.654678			2250.0	150.0			2014-08-01T00:00:00		8	2014	2433401	2433401	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-319				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2020-02-10T11:18:55.495Z		COORDINATE_ROUNDED
1639429190	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-304	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus (F.G. Cuvier, 1825)		CO	Corregimiento Villacarmelo, predio La Carolina	Valle Del Cauca		1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.399294	-76.617303			2000.0	400.0			2014-08-01T00:00:00		8	2014	2433401	2433401	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-304				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2020-02-10T11:18:56.228Z		COORDINATE_ROUNDED
